0,2.8137,-0.5654,-2.6864,-2.2460,-0.8546,1.6702,1.6519,0.4236,0.0044,0.1137,0.4170,-0.0012,0.1125
8,2.6195,-0.5566,-2.5781,-2.2783,-0.8765,1.9993,1.8952,0.4491,0.0025,0.1136,0.4237,-0.0108,0.1172
16,2.3933,-0.5648,-2.4955,-2.3930,-0.9219,2.3644,2.0900,0.4377,-0.0123,0.1063,0.4305,-0.0203,0.1218
24,2.2297,-0.5906,-2.4221,-2.4401,-0.9941,2.6603,2.2410,0.4453,-0.0155,0.1207,0.4373,-0.0299,0.1264
32,2.0713,-0.6641,-2.3066,-2.4404,-1.0995,2.8923,2.3510,0.4625,-0.0082,0.1502,0.4441,-0.0395,0.1311
40,1.9009,-0.8080,-2.1616,-2.4212,-1.2376,3.0713,2.4211,0.4771,-0.0016,0.1903,0.4509,-0.0490,0.1357
48,1.7853,-0.9546,-2.0606,-2.3993,-1.3757,3.2006,2.4529,0.4833,-0.0034,0.2285,0.4576,-0.0586,0.1403
56,1.7295,-1.0199,-2.0108,-2.3781,-1.4740,3.2832,2.4479,0.4851,-0.0119,0.2557,0.4644,-0.0682,0.1450
64,1.6915,-1.0472,-1.9734,-2.3559,-1.5350,3.3205,2.4074,0.4879,-0.0232,0.2758,0.4712,-0.0777,0.1496
72,1.6663,-1.0731,-1.9469,-2.3333,-1.5604,3.3147,2.3326,0.4935,-0.0341,0.2863,0.4780,-0.0873,0.1542
80,1.6670,-1.0519,-1.9485,-2.3119,-1.5515,3.2683,2.2249,0.5018,-0.0434,0.2838,0.4848,-0.0969,0.1589
88,1.6800,-1.0120,-1.9630,-2.2911,-1.5099,3.1818,2.0855,0.5125,-0.0536,0.2731,0.4916,-0.1065,0.1635
96,1.6854,-0.9934,-1.9675,-2.2685,-1.4375,3.0553,1.9154,0.5245,-0.0681,0.2601,0.4983,-0.1160,0.1682
104,1.7150,-0.9491,-1.9708,-2.2400,-1.3341,2.8899,1.7160,0.5379,-0.0771,0.2480,0.5261,-0.0781,0.2349
112,1.7664,-0.8597,-1.9660,-2.2281,-1.2009,2.6863,1.4944,0.5440,-0.0717,0.2412,0.5224,-0.0841,0.2065
120,1.8087,-0.8329,-2.0061,-2.2213,-1.0862,2.4625,1.3042,0.5319,-0.0804,0.2068,0.5188,-0.0902,0.1782
128,1.8563,-0.8314,-2.0766,-2.2144,-1.0127,2.2702,1.1568,0.5090,-0.0931,0.1657,0.5151,-0.0962,0.1498
136,1.9018,-0.8492,-2.1526,-2.2021,-0.9792,2.1145,1.0508,0.4838,-0.1062,0.1281,0.5114,-0.1023,0.1214
144,1.9415,-0.8758,-2.2082,-2.1739,-0.9890,2.0026,0.9851,0.4701,-0.1177,0.1035,0.5078,-0.1083,0.0931
152,1.9682,-0.8942,-2.2063,-2.1469,-1.0192,1.9368,0.9703,0.4741,-0.1148,0.1010,0.5041,-0.1143,0.0647
160,1.9748,-0.9269,-2.1893,-2.1174,-1.0349,1.8685,0.9968,0.4781,-0.1132,0.0996,0.4780,-0.1102,0.1000
168,1.9363,-0.9295,-2.1673,-2.1462,-1.0536,1.8709,1.0555,0.4701,-0.1146,0.1011,0.4780,-0.0872,0.1036
176,1.9001,-0.9155,-2.1519,-2.2043,-1.0994,1.9400,1.1415,0.4609,-0.1082,0.1024,0.4781,-0.0642,0.1072
184,1.8973,-0.9009,-2.1416,-2.2492,-1.1505,1.9887,1.2396,0.4558,-0.0935,0.1040,0.4782,-0.0411,0.1108
192,1.9050,-0.9059,-2.1250,-2.2728,-1.2034,1.9936,1.3549,0.4537,-0.0778,0.1045,0.4783,-0.0181,0.1145
200,1.9113,-0.9351,-2.0963,-2.2840,-1.2819,1.9508,1.4979,0.4529,-0.0629,0.1039,0.4783,0.0050,0.1181
208,1.9098,-0.9960,-2.0512,-2.2873,-1.3821,1.8554,1.6323,0.4527,-0.0489,0.1025,0.4784,0.0280,0.1217
216,1.9035,-1.0957,-1.9926,-2.2839,-1.4745,1.7159,1.7287,0.4527,-0.0335,0.1007,0.4785,0.0511,0.1253
224,1.8947,-1.2327,-1.9236,-2.2787,-1.5710,1.5369,1.7877,0.4528,-0.0174,0.0999,0.4785,0.0741,0.1289
232,1.8826,-1.3894,-1.8485,-2.2709,-1.6680,1.3219,1.8171,0.4539,-0.0080,0.1035,0.4786,0.0972,0.1325
240,1.8826,-1.5730,-1.7774,-2.2656,-1.7811,1.0880,1.8400,0.4540,0.0027,0.1065,0.4787,0.1202,0.1362
248,1.9295,-1.6820,-1.7352,-2.2634,-1.8866,0.8802,1.8687,0.4533,0.0163,0.1108,0.4787,0.1433,0.1398
256,1.9901,-1.7313,-1.7173,-2.2528,-1.9503,0.7317,1.9033,0.4523,0.0292,0.1137,0.4788,0.1663,0.1434
264,2.0501,-1.7525,-1.7065,-2.2327,-1.9731,0.6300,1.9394,0.4521,0.0417,0.1165,0.4789,0.1894,0.1470
272,2.1118,-1.7615,-1.6938,-2.2084,-1.9603,0.5672,1.9746,0.4516,0.0585,0.1202,0.4789,0.2124,0.1506
280,2.1733,-1.7633,-1.6827,-2.1828,-1.9145,0.5424,2.0074,0.4491,0.0798,0.1226,0.4507,0.0803,0.1257
288,2.1608,-1.7618,-1.7073,-2.2400,-1.8801,0.5566,2.0214,0.4264,0.0891,0.1164,0.4553,0.1052,0.1466
296,2.0542,-1.7634,-1.6993,-2.3045,-1.8482,0.6115,2.0113,0.4165,0.0670,0.1223,0.4599,0.1300,0.1675
304,1.9868,-1.7633,-1.6628,-2.3134,-1.7946,0.6981,1.9742,0.4229,0.0546,0.1351,0.4646,0.1549,0.1884
312,2.0127,-1.7633,-1.6147,-2.2967,-1.7516,0.8113,1.9648,0.4356,0.0782,0.1527,0.4692,0.1797,0.2093
320,2.0842,-1.7634,-1.5623,-2.2660,-1.7168,0.9512,1.9888,0.4497,0.1219,0.1752,0.4738,0.2046,0.2302
328,2.1645,-1.7634,-1.5084,-2.2242,-1.6885,1.1171,2.0192,0.4643,0.1703,0.2039,0.4784,0.2295,0.2512
0,0.1825,1.4434,0.0736,-0.5603,-0.0682,1.1455,0.9380,0.6694,0.1404,0.0691,0.6723,0.1402,0.0717,0
8,0.1464,1.4035,0.1158,-0.5737,-0.0731,1.0914,0.9522,0.6716,0.1300,0.0939,0.6951,0.1422,0.0921,0
16,0.1095,1.2936,0.1428,-0.7149,-0.1039,1.0663,0.9956,0.6657,0.1151,0.1205,0.7179,0.1442,0.1125,0
24,0.0902,1.2058,0.1607,-0.8864,-0.1449,1.0802,1.0269,0.6473,0.1088,0.1212,0.7406,0.1462,0.1329,0
32,0.0788,1.1777,0.1802,-0.9589,-0.1768,1.1175,1.0441,0.6403,0.1085,0.1152,0.7634,0.1483,0.1533,0
40,0.0768,1.1906,0.1987,-0.9359,-0.2010,1.1696,1.0487,0.6503,0.1133,0.1133,0.7862,0.1503,0.1736,0
48,0.1057,1.2560,0.1757,-0.8131,-0.2066,1.2256,1.0346,0.6732,0.1198,0.1087,0.8090,0.1523,0.1940,0
56,0.1337,1.3189,0.1276,-0.6865,-0.1836,1.2697,1.0104,0.6941,0.1203,0.1088,0.8318,0.1543,0.2144,0
64,0.1485,1.3335,0.0845,-0.6497,-0.1430,1.3100,0.9965,0.7040,0.1199,0.1112,0.8546,0.1563,0.2348,0
72,0.1539,1.3205,0.0557,-0.6452,-0.0965,1.3509,0.9850,0.7132,0.1202,0.1221,0.8774,0.1583,0.2552,0
80,0.1557,1.3260,0.0373,-0.6143,-0.0530,1.3921,0.9721,0.7238,0.1213,0.1308,0.7256,0.1216,0.1301,0
88,0.1444,1.2940,0.0445,-0.6738,-0.0309,1.4467,0.9720,0.7259,0.1197,0.1312,0.7489,0.1268,0.1319,0
96,0.1428,1.2456,0.0445,-0.7872,-0.0359,1.5267,0.9730,0.7217,0.1193,0.1225,0.7722,0.1320,0.1336,0
104,0.1465,1.2689,0.0423,-0.7722,-0.0395,1.6162,0.9714,0.7320,0.1223,0.1142,0.7955,0.1373,0.1354,0
112,0.1453,1.3252,0.0461,-0.6894,-0.0320,1.7070,0.9676,0.7500,0.1253,0.1111,0.8188,0.1425,0.1371,0
120,0.1526,1.3549,0.0301,-0.6400,-0.0260,1.7786,0.9663,0.7629,0.1266,0.1140,0.8420,0.1477,0.1389,0
128,0.1666,1.4153,-0.0068,-0.5391,-0.0160,1.8146,0.9630,0.7739,0.1265,0.1151,0.8653,0.1529,0.1406,0
136,0.1690,1.4232,-0.0052,-0.5292,-0.0111,1.8212,0.9625,0.7743,0.1294,0.1138,0.8886,0.1581,0.1424,0
0,-1.0532,-0.0663,1.0959,-0.5015,0.2288,0.1576,0.3814,0.2194,0.0664,0.9009,0.2211,0.0653,0.9053,1
8,-1.1715,-0.0971,1.1552,-0.5657,0.2705,0.2444,0.4998,0.2443,0.0755,0.8954,0.2587,0.0633,0.9364,1
16,-1.2170,-0.0826,1.2204,-0.5561,0.2815,0.3256,0.6329,0.2561,0.0774,0.9001,0.2963,0.0612,0.9675,1
24,-1.2219,-0.0515,1.2731,-0.5355,0.2770,0.3902,0.7461,0.2629,0.0752,0.9069,0.3339,0.0592,0.9986,1
32,-1.1730,-0.0240,1.2684,-0.5471,0.2704,0.4423,0.8448,0.2744,0.0731,0.9077,0.3716,0.0572,1.0297,1
40,-1.1150,-0.0026,1.2110,-0.5478,0.2449,0.4719,0.9365,0.2835,0.0596,0.9086,0.4092,0.0551,1.0609,1
48,-1.0258,0.0240,1.1004,-0.5462,0.2243,0.4789,1.0023,0.2936,0.0380,0.9063,0.4468,0.0531,1.0920,1
56,-0.9657,0.0360,1.0192,-0.5482,0.1946,0.4939,1.0413,0.3022,0.0234,0.9042,0.3223,0.0389,0.9233,1
64,-0.8647,0.0629,0.9330,-0.5148,0.1521,0.5061,1.0503,0.3072,0.0113,0.9060,0.3536,0.0423,0.9433,1
72,-0.7619,0.0944,0.8575,-0.4836,0.1094,0.5112,1.0370,0.3153,0.0027,0.9044,0.3849,0.0457,0.9633,1
80,-0.6907,0.1162,0.8066,-0.4885,0.0722,0.5150,1.0117,0.3291,-0.0010,0.8966,0.4163,0.0490,0.9833,1
88,-0.5644,0.1324,0.7009,-0.5256,0.0432,0.5145,0.9806,0.3503,0.0050,0.8807,0.4476,0.0524,1.0034,1
0,-1.0693,0.8699,0.9382,-2.2055,-1.0763,2.1814,1.5965,0.4925,-0.0367,0.1095,0.4934,-0.0368,0.1098,1
8,-1.1084,0.8841,0.9581,-2.2319,-1.1711,2.2263,1.5694,0.4892,-0.0366,0.1103,0.4962,-0.0331,0.1140,1
16,-1.1353,0.9016,0.9728,-2.2411,-1.2292,2.2518,1.5569,0.4890,-0.0371,0.1110,0.4989,-0.0294,0.1183,1
24,-1.1528,0.9215,0.9863,-2.2405,-1.2630,2.2675,1.5544,0.4912,-0.0363,0.1122,0.5017,-0.0257,0.1225,1
32,-1.1598,0.9373,1.0001,-2.2376,-1.2768,2.3037,1.5548,0.4964,-0.0299,0.1167,0.5045,-0.0220,0.1268,1
40,-1.1605,0.9434,1.0126,-2.2345,-1.2772,2.3192,1.5551,0.5005,-0.0244,0.1217,0.5073,-0.0183,0.1310,1
48,-1.1582,0.9450,1.0237,-2.2306,-1.2716,2.3215,1.5554,0.5039,-0.0199,0.1262,0.5100,-0.0147,0.1353,1
56,-1.1546,0.9446,1.0343,-2.2263,-1.2633,2.3178,1.5557,0.5069,-0.0159,0.1305,0.5128,-0.0110,0.1395,1
64,-1.1475,0.9504,1.0290,-2.2225,-1.2694,2.3215,1.5611,0.5075,-0.0141,0.1282,0.5087,-0.0138,0.1208,1
72,-1.1273,0.9718,1.0002,-2.2097,-1.2969,2.3337,1.5746,0.5074,-0.0138,0.1157,0.5099,-0.0128,0.1026,1
80,-1.1061,0.9778,0.9865,-2.1952,-1.3032,2.3334,1.5888,0.5104,-0.0117,0.1114,0.5111,-0.0119,0.0844,1
88,-1.0753,0.9678,0.9714,-2.1740,-1.2548,2.3307,1.5985,0.5166,-0.0099,0.1113,0.5122,-0.0109,0.0662,1
96,-1.0299,0.9468,0.9442,-2.1477,-1.1832,2.3297,1.6102,0.5243,-0.0083,0.1113,0.5134,-0.0099,0.0479,1
104,-1.0053,0.9329,0.9233,-2.1362,-1.1271,2.3478,1.5989,0.5283,-0.0080,0.1113,0.5240,-0.0079,0.0938,1
112,-0.9770,0.9108,0.8967,-2.1343,-1.1169,2.3751,1.5900,0.5302,-0.0068,0.1112,0.5186,-0.0088,0.0657,1
0,0.0923,0.6704,0.5510,-2.1555,-0.4814,2.0117,1.1638,0.3733,0.2865,0.0938,0.3786,0.2798,0.0935,2
10,0.1280,0.5662,0.5484,-2.2910,-0.6345,2.1421,1.4021,0.3454,0.2867,0.1063,0.3718,0.2753,0.1095,2
20,0.1042,0.5004,0.5336,-2.3924,-0.6894,2.3204,1.6550,0.3376,0.2746,0.1119,0.3650,0.2708,0.1254,2
30,0.0523,0.4661,0.5247,-2.4624,-0.6983,2.5088,1.8384,0.3395,0.2625,0.1165,0.3581,0.2663,0.1413,2
40,-0.0080,0.4218,0.5474,-2.5103,-0.6708,2.6924,1.8833,0.3473,0.2623,0.1356,0.3513,0.2619,0.1572,2
50,-0.0621,0.3666,0.5961,-2.5528,-0.6138,2.7621,1.8600,0.3471,0.2608,0.1546,0.3467,0.2608,0.1500,2
60,0.0139,0.4135,0.5020,-2.5409,-0.6192,2.8253,1.8917,0.3493,0.2588,0.1373,0.3462,0.2598,0.1160,2
70,0.1292,0.4856,0.3713,-2.5099,-0.7225,2.8972,1.9814,0.3478,0.2599,0.1109,0.3456,0.2587,0.0821,2
80,0.2321,0.4729,0.2663,-2.5112,-0.8322,2.9570,2.0682,0.3450,0.2613,0.1113,0.3453,0.2610,0.1083,2
90,0.2172,0.4810,0.2795,-2.4979,-0.8718,2.9503,2.0962,0.3469,0.2636,0.1113,0.3452,0.2593,0.0784,2
0,-1.0220,0.1483,1.1830,-0.6336,0.2775,0.1337,0.3717,0.2995,0.0027,0.8565,0.3048,0.0034,0.8592,1
8,-1.1431,0.1424,1.2452,-0.7329,0.3241,0.2256,0.4779,0.3243,-0.0019,0.8430,0.3657,-0.0023,0.8744,1
16,-1.1804,0.1224,1.1931,-0.7793,0.3387,0.3374,0.5723,0.3460,-0.0144,0.8366,0.4266,-0.0080,0.8895,1
24,-1.1446,0.1393,1.1323,-0.7453,0.3199,0.4431,0.6737,0.3603,-0.0308,0.8435,0.4875,-0.0136,0.9047,1
32,-1.0824,0.1783,1.0905,-0.6992,0.2820,0.5533,0.7663,0.3784,-0.0449,0.8504,0.5484,-0.0193,0.9199,1
40,-0.9689,0.2478,1.0630,-0.6581,0.2273,0.6471,0.8450,0.4078,-0.0488,0.8466,0.6093,-0.0249,0.9350,1
48,-0.8308,0.3275,1.0140,-0.6288,0.1915,0.7164,0.8896,0.4460,-0.0442,0.8298,0.6701,-0.0306,0.9502,1
56,-0.7119,0.3943,0.9615,-0.6274,0.1622,0.7709,0.9007,0.4853,-0.0314,0.8031,0.4907,-0.0404,0.8332,1
64,-0.5836,0.4406,0.8547,-0.6078,0.1341,0.8017,0.8918,0.5163,-0.0190,0.7783,0.5361,-0.0382,0.8402,1
72,-0.4408,0.4753,0.7094,-0.6055,0.0996,0.8214,0.8818,0.5462,-0.0001,0.7461,0.5814,-0.0360,0.8472,1
80,-0.3239,0.5057,0.5921,-0.6054,0.0504,0.8219,0.8739,0.5671,0.0170,0.7164,0.6268,-0.0338,0.8542,1
88,-0.2375,0.5467,0.5280,-0.5958,-0.0095,0.8198,0.8483,0.5846,0.0332,0.6889,0.6721,-0.0316,0.8612,1
0,-0.4675,-0.9726,0.2856,-1.7528,0.3542,0.3124,0.3523,0.0721,0.1276,0.7578,0.0804,0.1210,0.7684,0
8,-0.5304,-1.2224,0.2818,-1.9948,0.4077,0.4458,0.4400,0.0515,0.1431,0.7021,0.1210,0.0974,0.7833,0
16,-0.5719,-1.4128,0.2767,-2.1224,0.4247,0.5641,0.4918,0.0357,0.1538,0.6704,0.1616,0.0737,0.7982,0
24,-0.6153,-1.5438,0.2798,-2.1456,0.4055,0.6561,0.5097,0.0207,0.1685,0.6628,0.2022,0.0501,0.8131,0
32,-0.6794,-1.6154,0.2961,-2.0691,0.3684,0.7232,0.4960,0.0067,0.1973,0.6761,0.2429,0.0264,0.8279,0
40,-0.7621,-1.6266,0.3306,-1.8930,0.3460,0.7694,0.4623,-0.0031,0.2512,0.7031,0.2835,0.0028,0.8428,0
48,-0.8505,-1.5927,0.3887,-1.6755,0.3278,0.7985,0.4445,0.0016,0.3178,0.7254,0.3241,-0.0208,0.8577,0
56,-0.9232,-1.5406,0.4515,-1.4963,0.3280,0.8053,0.4512,0.0203,0.3710,0.7348,0.0610,0.2650,0.7346,0
64,-0.9412,-1.4883,0.4787,-1.4094,0.3734,0.7848,0.4817,0.0304,0.3905,0.7401,0.1260,0.1950,0.7430,0
72,-0.9295,-1.4413,0.4640,-1.4110,0.4383,0.7657,0.4885,0.0358,0.3778,0.7512,0.1910,0.1250,0.7515,0
80,-0.9457,-1.3951,0.4488,-1.4779,0.4805,0.7743,0.4636,0.0660,0.3428,0.7625,0.2560,0.0550,0.7600,0
88,-1.0021,-1.3288,0.4639,-1.5536,0.4950,0.8074,0.4096,0.1224,0.2969,0.7690,0.3210,-0.0150,0.7685,0
